Input,Output
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Fred_LonbergHolm.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Fred_Lonzo.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Fred_Morrison.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Freddie_Wadling.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Freddy_Cole.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Freddy_Schauwecker.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Free_Marie.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Frenchie_Davis.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Frenkie.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Fritz_Hilpert.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Fuad_al_Muqtadir.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Full_Blown_Entertainment.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Fury_DJ.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_G_Love.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gabriel_Bello.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ganesh_Raghavendra.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gar_Samuelson.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gareth_McGrillen.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gareth_McLearnon.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Garik_Saribekyan.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Garimella_Balakrishna_Prasad.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gary_Crosby_actor.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gary_Thomas_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gary_Wilson_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gazebo_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gecko_Turner.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gene_Harris.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gene_Paul.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Geoff_Heslop.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Geography_of_Malawi.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_George_Ramogi.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_George_Vjestica.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Georgina_Callaghan.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gerald_Wiggins.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gernot_Pachernigg.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Get_Cape_Wear_Cape_Fly.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ghalia_Benali.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gill_Landry.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gilles_Vigneault.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gina_Jeffreys.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ginger_Pooley.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Giorgia_singer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Giorgos_Alkaios.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Giusy_Ferreri.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Glen_Campbell.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Glenda_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Glenn_Gregory.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gloria_Ann_Taylor.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Goran_Kralj.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gotthold_Schwarz.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Grandmaster_Caz.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Grant_Green.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Greece.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Greg_Abate.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Greg_Dulli.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Greg_Hart.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Greg_Laswell.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Greg_Penny.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gregory_Coleman.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Gregory_S_Glasson.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Guadalupe_Pineda.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Guido_Basso.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Guitar_Shorty.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Guy_Carawan.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Guy_Sigsworth.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hades_rapper.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Haifa_Wehbe.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hamish_Kilgour.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hank_Van_Sickle.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hanka_Bielicka.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hanny_Nahmias.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harald_Devold.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harmony_James.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harold_Wheeler_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harry_Connick_Jr.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harry_Robertson_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harry_Warren.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harsh_Narayan.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Harvey_Mandel.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hasmik_Papian.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hayley_Sales.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hector_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hedras_Ramos.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Heikki_Kuula.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Heinrich_Kaspar_Schmid.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Helen_Cornelius.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Helge_Andreas_Norbakken.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Henri_Texier.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Henrik_Freischlader.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Henry_McCullough.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Henry_Vestine.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Here_We_Go_Again_Ray_Charles_song.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_History_of_computer_hardware_in_Yugoslavia.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Holly_Miranda.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Horomona_Horo.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hossein_Tehrani.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Howie_Payne.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hwang_Yautai.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Hwayobi.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Iain_Ballamy.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Iain_Burgess.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ian_Rilen.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ibrahim_Ferrer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ida_Corr.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Igor_Roma.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Im_Yoona.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ingeborg_singer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Inger_Lise_Rypdal.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Isaac_Delahaye.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Isabelle_Boulay.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ishmon_Bracey.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ismael_Serrano.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ismo_Alanko.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Ivano_Fossati.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Izzy_Stradlin.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_JR_Rotem.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_J_C_Higginbotham.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_J_M_Wedderburn.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_J_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jack_Carty_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jack_DeJohnette.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jack_McManus_singer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jack_Wall_composer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jacko_Eisenberg.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jacob_Butler.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jacob_Miller_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jacopo_Napoli.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jacques_Pills.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jaibi.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jaime_Torres_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jake_Williams.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_James_Baker_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_James_Chirillo.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_James_Fearnley.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_James_Litherland.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_James_Spaulding.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jamie_Laurie.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jamie_ONeal.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jamison_Ross.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jan_Smit_singer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Janet_Leon.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jang_Hyejin.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Janna_Hurmerinta.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jannike_Kruse.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jarle_Bernhoft.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jaroslav_Filip.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jarvis_Cocker.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jason_Bonham.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jason_Pierce.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jason_Tait.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jason_White_singersongwriter.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Javed_Ali.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jay_Z.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jean_Carignan.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jean_Leloup.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeanette_Olsson.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeanette_singer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeanne_Napoli.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jemal_Gokieli.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jennifer_Herrema.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeong_Jinwoon.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeremiah_Scott.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeremy_Dawson.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jeremy_Spencer_drummer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jerome_Brailey.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jerry_Allison.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jerry_Cantrell.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jerry_Jemmott.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jerry_Marotta.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jerry_Shirley.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jesper_Kyd.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jesse_Dayton.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jesse_Royal_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jesse_Rutherford_singer.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jessica_Lynn.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jessica_Moss.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jessica_Simpson.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jhonny_Rivera.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jim_Fairchild.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jim_Flynn_songwriter.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jim_Hall_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jim_Kale.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jim_Pons.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimi_Jamison.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmie_Ross.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Bain.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_D_Lane.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Earl.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Haslip.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Hotz.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_McCulloch.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Ray.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Smith_musician.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jimmy_Winston.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jing_Chang.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Jipsta.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Joanna_Forest.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Joe_Camilleri.jpg,MusicalArtist
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/MusicalArtist_Joe_Morello.jpg,MusicalArtist
